subsektor;komoditas;provinsi;tahun;kluster;silhouette_score_komoditas;c1_produksi_aktual_terakhir;c2_luas_panen;c3_produktivitas;c4_prediksi_produksi;c5_prediksi_produktivitas;c6_pertumbuhan_produksi;nilai_topsis;ranking_topsis_global;ranking_topsis_per_komoditas;produktivitas;luas_panen;prediksi_random_forest_2026;prediksi_xgboost_2026;prediksi_produksi_2026;pertumbuhan_produksi_2026;prediksi_produktivitas_2026
Perkebunan;Sagu;Maluku;2026;1;0,423813304;0;36442,77778;666,1111111;1312,644043;666,1111111;0;0,019496473;312;10;0;0;2055,593708;-2441,047363;2441,047363;-418,6745905;0
Perkebunan;Sagu;Maluku Utara;2026;1;0,423813304;0;4343,111111;294,2222222;2787,741943;294,2222222;0;0,008105154;540;17;0;0;2193,159271;-1779,599365;1779,599365;-439,6181995;0
Perkebunan;Sagu;Nusa Tenggara Barat;2026;1;0,423813304;0;0;0;13493,80859;0;0;0,001961719;1198;22;0;0;29858,85623;16271,92676;16271,92676;-29,89562381;0
Perkebunan;Sagu;Nusa Tenggara Timur;2026;1;0,423813304;0;0;0;5553,878418;0;0;0,001821077;1291;25;0;0;25017,65516;8818,246094;8818,246094;24,09577953;0
Perkebunan;Sagu;Papua;2026;1;0,423813304;0;15319,11111;1461,666667;6573,083008;1461,666667;0;0,038329849;172;5;0;0;1873,434245;-271,2702942;271,2702942;-188,0747708;0
Perkebunan;Sagu;Papua Barat;2026;1;0,423813304;0;1167,111111;405,6666667;-176,128067;405,6666667;0;0,010935417;467;16;0;0;575,9426697;-3092,948242;3092,948242;-4786,285215;0
Perkebunan;Sagu;Riau;2026;4;0,423813304;0;78213,88889;8154,333333;19131,31641;8154,333333;0;0,186295235;31;1;0;0;2380,61485;3169,271484;3169,271484;630,2468858;0
Perkebunan;Sagu;Sulawesi Barat;2026;1;0,423813304;0;1187,222222;639,3333333;3122,020508;639,3333333;0;0,017029055;355;14;0;0;2312,420516;1776,519775;1776,519775;1151,070264;0
Perkebunan;Sagu;Sulawesi Selatan;2026;1;0,423813304;0;3669,888889;1741;19933,40234;1741;0;0,045148408;147;3;0;0;12928,92868;12704,48242;12704,48242;31,28534072;0
Perkebunan;Sagu;Sulawesi Tengah;2026;1;0,423813304;0;3218,444444;680,4444444;7546,552246;680,4444444;0;0,018122407;339;13;0;0;5760,065492;2048,047119;2048,047119;52,04507195;0
Perkebunan;Sagu;Sulawesi Tenggara;2026;1;0,423813304;0;4082,222222;1114;8056,61377;1114;0;0,029305951;219;8;0;0;19132,61833;1170,154175;1170,154175;-33,13404715;0
Perkebunan;Sagu;Sulawesi Utara;2026;1;0,423813304;0;1870,111111;2256;9925,06543;2256;0;0,057819228;119;2;0;0;3108,520291;7254,456543;7254,456543;427,2134116;0
Perkebunan;Sagu;Sumatera Barat;2026;1;0,423813304;4099,333333;1420,555556;709,5555556;27863,24609;709,5555556;579,7018888;0,018906351;320;11;2,356302402;1624,888889;2991,482804;8565,953125;8565,953125;204,1886763;2,356302402
Perkebunan;Sagu;Sumatera Selatan;2026;2;0,423813304;2406,666667;0;0;4695,588379;0;95,10755037;0,001811157;1298;26;1,522141971;1523;2386,598672;7231,422363;7231,422363;558,5994866;1,522141971
Perkebunan;Sagu;Sumatera Utara;2026;1;0,423813304;9756;0;0;39263,72266;0;302,4571818;0,002511884;1008;20;1,743143901;5828,777778;4749,522449;39989,67578;39989,67578;707,2199391;1,743143901
Hortikultura;Salak;Aceh;2026;1;0,416541486;2328,333333;28,04366667;57,75183664;6966,417969;57,75183664;199,2019171;0,002411316;1028;21;1005,666667;2716,777778;12986,93984;17368,95508;17368,95508;66703,67338;1005,666667
Hortikultura;Salak;Bali;2026;1;0,416541486;254,333333;2987,4425;9,163821551;398,6688538;9,163821551;56,75053248;0,001871807;1257;34;825,2222223;304,4444443;3939,935432;11794,1084;11794,1084;877,9526035;825,2222223
Hortikultura;Salak;Banten;2026;1;0,416541486;0;10,7905;82,73341246;-767,4830933;82,73341246;0;0,00280072;965;19;0;0;3063,530999;2731,273682;2731,273682;2577,719296;0
Hortikultura;Salak;Bengkulu;2026;1;0,416541486;0;53,99583333;44,953539;632,9474487;44,953539;0;0,002114096;1121;28;0;0;1790,226417;1739,533813;1739,533813;28892,23022;0
Hortikultura;Salak;Daerah Istimewa Yogyakarta;2026;1;0,416541486;510;2629,685;18,8256212;5701,181152;18,8256212;1017,878657;0,001980068;1188;32;1224,222222;481,6666667;6633,616362;16425,17188;16425,17188;366,2268486;1224,222222
Hortikultura;Salak;Daerah Khusus Ibukota Jakarta;2026;1;0,416541486;0;0,077666667;107,2079851;-1300,101807;107,2079851;0;0,003337459;896;13;0;0;335,8598145;-4368,022949;4368,022949;0;0
Hortikultura;Salak;Gorontalo;2026;1;0,416541486;0;0,477333333;156,4260308;3421,465576;156,4260308;0;0,004546753;761;8;0;0;2613,656519;2048,047119;2048,047119;0;0
Hortikultura;Salak;Jambi;2026;1;0,416541486;187;25,01833333;185,7196899;9913,026367;185,7196899;5201,083619;0,005312886;706;7;618,4444443;394,888889;4355,754783;16949,5918;16949,5918;58346,86827;618,4444443
Hortikultura;Salak;Jawa Barat;2026;1;0,416541486;8511,333333;523,5741667;29,25644777;61287,10156;29,25644777;620,0646381;0,003046343;933;17;944,5555557;9023;57465,74193;87607,40625;87607,40625;4067,811905;944,5555557
Hortikultura;Salak;Jawa Tengah;2026;1;0,416541486;25;10541,77083;29,96362496;260567,9531;29,96362496;1042171,813;0,007706337;562;3;1180,555556;51833,55556;7601,538167;138515,5781;138515,5781;3804,046734;1180,555556
Hortikultura;Salak;Jawa Timur;2026;1;0,416541486;143825,6667;3037,391833;125,9487887;127976,3125;125,9487887;-11,01983709;0,009559105;498;2;1232,777778;128881,7778;136363,5907;114538,625;114538,625;179,5534145;1232,777778
Hortikultura;Salak;Kalimantan Barat;2026;1;0,416541486;0;45,76233333;36,59034803;3337,332031;36,59034803;0;0,002034808;1163;30;0;0;1296,03289;4503,095215;4503,095215;24917,19564;0
Hortikultura;Salak;Kalimantan Selatan;2026;1;0,416541486;0;14,0135;43,76832846;1002,779846;43,76832846;0;0,002101253;1129;29;0;0;3068,54892;2417,879639;2417,879639;3040,103427;0
Hortikultura;Salak;Kalimantan Tengah;2026;1;0,416541486;0;29,28833333;52,41397422;632,9474487;52,41397422;0;0,002233797;1077;24;0;0;1002,569212;1739,533813;1739,533813;43388,34534;0
Hortikultura;Salak;Kalimantan Timur;2026;1;0,416541486;0;368,2096667;28,98304427;-1051,18811;28,98304427;0;0,001879837;1251;33;0;0;398,2816001;451,9082336;451,9082336;2410,601298;0
Hortikultura;Salak;Kalimantan Utara;2026;1;0,416541486;0;86,17866667;56,2196461;-4012,562012;56,2196461;0;0,002242661;1072;23;0;0;972,2495042;-1172,333374;1172,333374;0;0
Hortikultura;Salak;Kepulauan Bangka Belitung;2026;1;0,416541486;0;9,3235;38,39034649;-1410,046143;38,39034649;0;0,001990293;1180;31;0;0;353,7137186;-549,8363647;549,8363647;0;0
Hortikultura;Salak;Kepulauan Riau;2026;1;0,416541486;0;11,72016667;101,2065472;-7575,634277;101,2065472;0;0,003148945;925;16;0;0;354,0803853;-3332,175049;3332,175049;0;0
Hortikultura;Salak;Lampung;2026;1;0,416541486;444,666667;359,8263333;94,83573135;18295,76953;94,83573135;4014,490896;0,003263611;906;14;781,111111;592,3333333;5342,30997;28541,05664;28541,05664;23104,11109;781,111111
Hortikultura;Salak;Maluku;2026;1;0,416541486;0;10,0605;109,7237334;839,4121704;109,7237334;0;0,003413224;885;11;0;0;1018,545866;-2749,560059;2749,560059;-19739,7147;0
Hortikultura;Salak;Maluku Utara;2026;1;0,416541486;0;12,85266667;108,3158284;-48,9367218;108,3158284;0;0,003373389;888;12;0;0;409,2706224;-965,9516602;965,9516602;-12174,39575;0
Hortikultura;Salak;Nusa Tenggara Barat;2026;1;0,416541486;67856;1,613666667;167,583089;-607,888916;167,583089;-100,8958514;0,006048873;648;5;1726,777778;41345,66667;24952,47963;31736,41406;31736,41406;172,9544514;1726,777778
Hortikultura;Salak;Nusa Tenggara Timur;2026;1;0,416541486;746;26,427;100,1476332;5775,210938;100,1476332;674,1569621;0,003242575;909;15;522,888889;1398,777778;5110,856373;11862,85547;11862,85547;4427,807431;522,888889
Hortikultura;Salak;Papua;2026;1;0,416541486;0;2,643166667;356,2221594;3744,531494;356,2221594;0;0,009654656;495;1;0;0;982,1468806;-399,7723694;399,7723694;-1389,588288;0
Hortikultura;Salak;Papua Barat;2026;1;0,416541486;0;6,213333333;120,3045935;-1326,520386;120,3045935;0;0,003642249;854;10;0;0;365,2437186;-3440,308105;3440,308105;-172115,4053;0
Hortikultura;Salak;Riau;2026;1;0,416541486;0;36,36783333;123,5204969;5978,925293;123,5204969;0;0,003776228;842;9;0;0;2543,649087;3169,271484;3169,271484;2918,353795;0
Hortikultura;Salak;Sulawesi Barat;2026;1;0,416541486;0;2,112;50,58182112;141,3929901;50,58182112;0;0,002196881;1091;27;0;0;1890,754105;1468,006348;1468,006348;24366,77246;0
Hortikultura;Salak;Sulawesi Selatan;2026;1;0,416541486;2122;302,5405;51,42867803;10468,24219;51,42867803;393,319613;0,002356616;1040;22;821,4444443;2625,333333;12877,05215;19548,57422;19548,57422;1167,741519;821,4444443
Hortikultura;Salak;Sulawesi Tengah;2026;1;0,416541486;61,333333;43,86383333;83,06888111;575,7158813;83,06888111;838,667203;0,002821483;961;18;649,2222223;99;6603,554337;11977,72852;11977,72852;441,7335376;649,2222223
Hortikultura;Salak;Sulawesi Tenggara;2026;1;0,416541486;0;20,22583333;69,99895966;-669,6085815;69,99895966;0;0,002541138;1005;20;0;0;3499,435085;1170,154175;1170,154175;199,2721675;0
Hortikultura;Salak;Sulawesi Utara;2026;1;0,416541486;0;111,9431667;228,3665691;10396,53516;228,3665691;0;0,006388136;634;4;0;0;7953,633354;7629,17041;7629,17041;381358,5205;0
Hortikultura;Salak;Sumatera Barat;2026;1;0,416541486;183,333333;25,75866667;39,64873777;13077,64844;39,64873777;7033,262797;0,002224646;1080;25;777,5555557;271,3333333;55,74214333;22143,89063;22143,89063;316241,2946;777,5555557
Hortikultura;Salak;Sumatera Selatan;2026;1;0,416541486;39,666667;31,77483333;46,97330315;5282,958496;46,97330315;13218,38265;0,002210467;1086;26;686,888889;59,44444433;1543,639072;15259,52051;15259,52051;52519,03623;686,888889
Hortikultura;Salak;Sumatera Utara;2026;1;0,416541486;1885,333333;3685,616;181,5154538;35379,89844;181,5154538;1776,585844;0,005465824;692;6;1007,222222;1897,333333;11680,97236;45606,37109;45606,37109;32475,97935;1007,222222
Hortikultura;Semangka;Aceh;2026;1;0,287540282;46745;863,0433333;68,08777778;243197,2188;68,08777778;420,2635977;0,007567544;571;21;54,54570548;10091,45667;19234,11916;16046,55566;16046,55566;5,3988908;54,54570548
Hortikultura;Semangka;Bali;2026;1;0,287540282;38139;1254,437778;179,5766667;294886,4688;179,5766667;673,1887799;0,009593373;497;16;50,82406912;8142,26;7851,641519;9307,828125;9307,828125;74,64444323;50,82406912
Hortikultura;Semangka;Banten;2026;1;0,287540282;14646;104,4377778;76,80777778;146675,9063;76,80777778;901,4741653;0,005231425;710;26;63,41042601;2225,423333;30693,54031;7164,570313;7164,570313;-27,37759083;63,41042601
Hortikultura;Semangka;Bengkulu;2026;1;0,287540282;66704;201,46;68,09333333;259944,2188;68,09333333;289,6980972;0,008317405;532;19;63,81349808;9402,616667;19298,88584;23044,64844;23044,64844;28,65106645;63,81349808
Hortikultura;Semangka;Daerah Istimewa Yogyakarta;2026;1;0,287540282;210518;505,0866667;195,4744444;719037,375;195,4744444;241,5562446;0,021542565;293;14;51,81251167;39710,12667;8406,724049;12676,47949;12676,47949;797,2701039;51,81251167
Hortikultura;Semangka;Daerah Khusus Ibukota Jakarta;2026;1;0,287540282;0;0,046666667;121,57;63952,13281;121,57;0;0,004395635;772;30;0;0;422,2792733;-5664,134277;5664,134277;-574167,6632;0
Hortikultura;Semangka;Gorontalo;2026;2;0,287540282;653286;27,84444444;151,0344444;1079849;151,0344444;65,29498566;0,043431566;150;7;48,3436174;124368,32;6848,797488;9448,849609;9448,849609;2221,204457;48,3436174
Hortikultura;Semangka;Jambi;2026;1;0,287540282;26738;577,2777778;116,4788889;180515,0469;116,4788889;575,1254652;0,006480114;628;23;63,11040367;2267,82;7000,528682;14946,79102;14946,79102;156,6151566;63,11040367
Hortikultura;Semangka;Jawa Barat;2026;4;0,287540282;794815;441,9066667;163,3233333;1364565,25;163,3233333;71,68337915;0,053081774;128;6;73,5155678;87853,79667;135689,1322;100994,6641;100994,6641;-20,07386953;73,5155678
Hortikultura;Semangka;Jawa Tengah;2026;2;0,287540282;93247,625;3350,768889;179,8988889;203261,0313;179,8988889;117,979848;0,009232819;502;17;179,8988889;3350,768889;55516,57817;203261,0313;203261,0313;117,979848;179,8988889
Hortikultura;Semangka;Jawa Timur;2026;4;0,287540282;4587516;6043,375556;180,0033333;4413469;180,0033333;-3,793926822;0,239092429;21;1;61,9455265;752228,9633;100697,5549;98791,46094;98791,46094;89,3598202;61,9455265
Hortikultura;Semangka;Kalimantan Barat;2026;2;0,287540282;181842;899,7155556;57,66555556;862612,125;57,66555556;374,3745257;0,022997462;272;11;47,78108809;22956,38;12379,8086;15475,35254;15475,35254;66,34878422;47,78108809
Hortikultura;Semangka;Kalimantan Selatan;2026;2;0,287540282;159093;997,49;154,8755556;862577,1875;154,8755556;442,1842491;0,022827889;273;12;60,21507309;21030,94;8661,63746;14089,29102;14089,29102;234,2232409;60,21507309
Hortikultura;Semangka;Kalimantan Tengah;2026;1;0,287540282;43874;1165,433333;88,97444444;291686,25;88,97444444;564,8271186;0,008659719;521;18;46,39470769;8148,196667;6138,195992;10190,22656;10190,22656;104,6710676;46,39470769
Hortikultura;Semangka;Kalimantan Timur;2026;2;0,287540282;10292;857,2266667;87,86444444;113478,4219;87,86444444;1002,588631;0,004692749;747;29;50,6582943;1631,543333;10164,59234;441,6506042;441,6506042;-95,85627004;50,6582943
Hortikultura;Semangka;Kalimantan Utara;2026;1;0,287540282;5061;188,1388889;161,4244444;74653,5625;161,4244444;1375,075331;0,005368708;698;25;49,57031942;477,4833333;3703,38257;6361,115234;6361,115234;20,61622634;49,57031942
Hortikultura;Semangka;Kepulauan Bangka Belitung;2026;1;0,287540282;3302;212,6333333;143,5322222;84088,75;143,5322222;2446,600545;0,005118909;722;27;25,84731183;377,0833333;3851,484228;6847,569824;6847,569824;46,90938469;25,84731183
Hortikultura;Semangka;Kepulauan Riau;2026;1;0,287540282;24;149,01;84,34666667;71624,03906;84,34666667;298333,4961;0,003862711;832;31;49,43639291;3,356666667;5740,032154;-3955,790283;3955,790283;-209,1297749;49,43639291
Hortikultura;Semangka;Lampung;2026;4;0,287540282;1259482;1262,487778;137,2855556;1551691,75;137,2855556;23,2007881;0,075466806;96;4;65,43760462;176906,7733;35689,38291;70558,69531;70558,69531;529,4022576;65,43760462
Hortikultura;Semangka;Maluku;2026;1;0,287540282;6931;105,6444444;79,29111111;73460,04688;79,29111111;959,8765961;0,003824397;835;32;30,91593678;2408,04;4707,254493;-4917,603516;4917,603516;-309,8267324;30,91593678
Hortikultura;Semangka;Maluku Utara;2026;1;0,287540282;4134;383,0044444;16,22111111;79130,75781;16,22111111;1814,145085;0,003317058;897;34;37,52880511;1363,843333;2668,037407;-3543,085205;3543,085205;-231,5668996;37,52880511
Hortikultura;Semangka;Nusa Tenggara Barat;2026;4;0,287540282;1175152;858,2255556;209,6377778;1263342,125;209,6377778;7,504571749;0,06898251;104;5;69,68935259;175292,6667;53566,13427;60529,83594;60529,83594;1163,305092;69,68935259
Hortikultura;Semangka;Nusa Tenggara Timur;2026;1;0,287540282;305335;152,7977778;149,85;987607,125;149,85;223,4503496;0,028962507;224;10;26,46213854;108281,3633;6160,348347;21673,05859;21673,05859;369,2928037;26,46213854
Hortikultura;Semangka;Papua;2026;1;0,287540282;2415;208,4222222;135,08;77793,54688;135,08;3121,264881;0,004860357;735;28;27,49839245;757,3333333;4716,612588;-1509,310547;1509,310547;-195,4172204;27,49839245
Hortikultura;Semangka;Papua Barat;2026;1;0,287540282;1304;72,41222222;77,26666667;51789,5;77,26666667;3871,587423;0,003408139;886;33;46,71794689;590,3333333;2582,679798;-1596,600708;1596,600708;-160,0076788;46,71794689
Hortikultura;Semangka;Riau;2026;1;0,287540282;4310;2018,618889;102,5988889;180586,875;102,5988889;4089,950696;0,006161011;642;24;36,62278308;513,7833333;16080,94949;8303,739258;8303,739258;-39,07399948;36,62278308
Hortikultura;Semangka;Sulawesi Barat;2026;1;0,287540282;23811;202,0555556;14,44666667;260329,7813;14,44666667;993,3172956;0,007394896;580;22;50,83885543;5454,363333;4950,584651;-1127,168945;1127,168945;-163,2763446;50,83885543
Hortikultura;Semangka;Sulawesi Selatan;2026;4;0,287540282;1295646;1395,434444;96,53222222;1458149,875;96,53222222;12,54230515;0,076142841;95;3;59,54202752;192845,2833;6451,277656;20287,55664;20287,55664;155,231909;59,54202752
Hortikultura;Semangka;Sulawesi Tengah;2026;2;0,287540282;82890;251,4244444;158,6788889;719132,1875;158,6788889;767,5741193;0,018590166;325;15;43,56907235;18402,89333;5820,003904;10334,03125;10334,03125;201,5999355;43,56907235
Hortikultura;Semangka;Sulawesi Tenggara;2026;1;0,287540282;54804;497,8688889;44,33333333;248677,3906;44,33333333;353,7577378;0,007709643;561;20;37,85828298;17911,53;6569,164399;4517,522461;4517,522461;85,24331142;37,85828298
Hortikultura;Semangka;Sulawesi Utara;2026;2;0,287540282;108365;232,0711111;68,40333333;912777,6875;68,40333333;742,3178033;0,02268887;280;13;37,15923741;27241,06667;6533,262616;2700,254395;2700,254395;29,21678689;37,15923741
Hortikultura;Semangka;Sumatera Barat;2026;2;0,287540282;550410;725,7688889;135,5722222;1050263,375;135,5722222;90,81473356;0,038743557;168;8;62,70816148;83109,25667;24395,67228;20736,57813;20736,57813;10,26989594;62,70816148
Hortikultura;Semangka;Sumatera Selatan;2026;2;0,287540282;401175;1374,547778;72,29777778;920765,5;72,29777778;129,5171683;0,030880107;206;9;63,89452378;53285,64;12528,70071;38839,25391;38839,25391;329,2563562;63,89452378
Hortikultura;Semangka;Sumatera Utara;2026;4;0,287540282;1279169;3132,206667;106,6633333;1608367,375;106,6633333;25,73533091;0,076903465;94;2;63,90102037;208433,7867;15698,32622;63629,18359;63629,18359;139,038803;63,90102037
Perkebunan;Tebu;Aceh;2026;1;0,523048354;182;0;0;6244,106934;0;3330,827985;0,001833337;1280;16;9,53037037;310;4381,615925;16991,19727;16991,19727;426,5183753;9,53037037
Perkebunan;Tebu;Bali;2026;1;0,523048354;56;0;0;2048,047119;0;3557,226998;0,001761642;1356;20;9,763076923;53;4792,66416;32718,80273;32718,80273;113,1065549;9,763076923
Perkebunan;Tebu;Banten;2026;1;0,523048354;142;0;0;2048,047119;0;1342,286704;0,001761468;1358;22;9,158072289;328;5424,97761;14112,32617;14112,32617;-43,95948398;9,158072289
Perkebunan;Tebu;Bengkulu;2026;1;0,523048354;140;0;0;2048,047119;0;1362,890799;0,00176147;1357;21;9,969659367;177,6666667;1594,113724;23696,11523;23696,11523;315,6239278;9,969659367
Perkebunan;Tebu;Daerah Istimewa Yogyakarta;2026;1;0,523048354;546;1406,666667;2981,666667;10418,12598;2981,666667;1808,081681;0,07523276;97;11;8,512015504;461,3333333;2663,281468;29434,7207;29434,7207;749,44791;8,512015504
Perkebunan;Tebu;Daerah Khusus Ibukota Jakarta;2026;1;0,523048354;0;0;0;-4368,022949;0;0;0,0016564;1497;34;0;0;94,96735778;-5598,06543;5598,06543;-1568185,555;0
Perkebunan;Tebu;Gorontalo;2026;3;0,523048354;16;9739;8125,444444;4216,338379;8125,444444;26252,11487;0,183503925;32;4;11,49952381;10,66666667;116,8181678;6695,748047;6695,748047;83249,56075;11,49952381
Perkebunan;Tebu;Jambi;2026;1;0,523048354;49;0;0;7985,20166;0;16196,32992;0,001864741;1264;14;9,508830409;61;2612,436103;24149,1582;24149,1582;70,1392678;9,508830409
Perkebunan;Tebu;Jawa Barat;2026;3;0,523048354;1062;15041,11111;3547,222222;64255,84766;3547,222222;5950,456465;0,0887065;84;10;9,631839877;3061,333333;48119,42009;73018,91406;73018,91406;-12,83479493;9,631839877
Perkebunan;Tebu;Jawa Tengah;2026;4;0,523048354;130049,275;55870,22222;8295,888889;131952,1875;8295,888889;1,463224228;0,188961939;30;3;8,51534515;62362;93870,78831;67580,29688;67580,29688;-54,3804826;8,51534515
Perkebunan;Tebu;Jawa Timur;2026;4;0,523048354;43531;227796,7778;8773,888889;91150,59375;8773,888889;109,3923727;0,205272923;25;1;11,7632185;34576;68806,48473;83210,41406;83210,41406;7,608148426;11,7632185
Perkebunan;Tebu;Kalimantan Barat;2026;1;0,523048354;60;0;0;4503,095215;0;7405,158691;0,00180364;1302;17;9,995806452;85,66666667;3797,128088;28126,82617;28126,82617;489,1318601;9,995806452
Perkebunan;Tebu;Kalimantan Selatan;2026;1;0,523048354;54;0;0;2417,879639;0;4377,554886;0,00176794;1342;19;10,21666667;56;2079,07797;7033,491211;7033,491211;574,5371655;10,21666667
Perkebunan;Tebu;Kalimantan Tengah;2026;1;0,523048354;3;0;0;1700,687134;0;56589,57113;0,001760447;1365;24;11,1;8,666666667;1679,843216;7043,109375;7043,109375;1287,08962;11,1
Perkebunan;Tebu;Kalimantan Timur;2026;1;0,523048354;24;0;0;362,2527771;0;1409,386571;0,001733303;1409;26;10,14358974;33;1307,910531;5794,329102;5794,329102;1298,238691;10,14358974
Perkebunan;Tebu;Kalimantan Utara;2026;1;0,523048354;4;0;0;-1519,692993;0;-38092,32483;0,001698797;1448;30;12,30333333;4,333333333;945,8708944;2698,691895;2698,691895;858,8541804;12,30333333
Perkebunan;Tebu;Kepulauan Bangka Belitung;2026;1;0,523048354;0;0;0;-549,8363647;0;0;0,001718112;1427;28;5,556666667;0;2192,429023;5173,646484;5173,646484;183,5700376;5,556666667
Perkebunan;Tebu;Kepulauan Riau;2026;1;0,523048354;0;0;0;-3467,142334;0;0;0,001670756;1486;33;0;0;609,6746478;88,71743774;88,71743774;-3,865809455;0
Perkebunan;Tebu;Lampung;2026;3;0,523048354;325;142280,6667;8250,888889;15182,85938;8250,888889;4571,649038;0,19084594;29;2;9,074547152;365;5152,147387;49242,93359;49242,93359;1545,244431;9,074547152
Perkebunan;Tebu;Maluku;2026;1;0,523048354;224;0;0;-2441,047363;0;-1189,753287;0,001687212;1466;31;7,028913525;347;1364,95571;-3848,531494;3848,531494;-562,060909;7,028913525
Perkebunan;Tebu;Maluku Utara;2026;1;0,523048354;2;0;0;-927,1051025;0;-46455,25513;0,001707759;1439;29;10,88;128,6666667;1507,135182;-827,5593262;827,5593262;-173,7494309;10,88
Perkebunan;Tebu;Nusa Tenggara Barat;2026;3;0,523048354;10506;3840,111111;5841,444444;15860,31543;5841,444444;50,96435779;0,138654853;56;6;12,66742733;8551,333333;14349,5258;20246,50586;20246,50586;31,47544452;12,66742733
