subsektor;komoditas;provinsi;tahun;produktivitas;luas_panen;kluster;silhouette_score_komoditas;prediksi_random_forest_2026;prediksi_xgboost_2026;prediksi_produksi_2026;c1_produksi_aktual_terakhir;c2_luas_panen;c3_produktivitas;c4_prediksi_produksi;c5_prediksi_produktivitas;c6_pertumbuhan_produksi;nilai_topsis;ranking_topsis_global;ranking_topsis_per_komoditas;prediksi_produktivitas_2026
Perkebunan;Teh;Riau;2026;0;0;1;0,885351589;0;-448,2593994;448,2593994;1347;1233,666667;13,40952912;610,6025391;13,40952912;-54,66944773;0,000465415;1140;17;0
Pangan;Ubi Jalar;Riau;2026;150,5473134;256;2;0,40965744;3363,52535;1354,678101;1354,678101;23355,33333;28041,77778;1740,333333;25268,23047;1740,333333;8,190408195;0,041758297;107;12;150,5473134
Perkebunan;Aren;Sulawesi Barat;2026;881,6666667;1390,555556;4;0,326927589;739,2980666;201,5807953;201,5807953;1098;874;14,23608501;-31,45819473;14,23608501;-102,8650451;0,000431784;1154;19;881,6666667
Perkebunan;Cengkeh;Sulawesi Barat;2026;535,3333333;3919,222222;1;0,305949423;1834,536505;1585,170898;1585,170898;953;1029;11,88828786;359,6541138;11,88828786;-62,2608485;0,000409576;1167;20;535,3333333
Perkebunan;Jambu Mete;Sulawesi Barat;2026;249,7777778;650,1111111;2;0,349646015;79,79719474;-675,1567383;675,1567383;766;768,3333333;13,08990213;-31,45819473;13,08990213;-104,1068139;0,00039884;1171;21;249,7777778
Perkebunan;Kakao;Sulawesi Barat;2026;796,4444444;141359,8889;4;0,292315492;66962,20836;66049,44531;66049,44531;524;538;13,07777778;-262,1034241;13,07777778;-150,0197374;0,000377062;1178;22;796,4444444
Perkebunan;Kapuk;Sulawesi Barat;2026;240,3333333;145,2222222;1;0,825865712;17,45825556;-877,7391357;877,7391357;397;366;13,43355759;-365,3742981;13,43355759;-192,0338282;0,000373669;1181;23;240,3333333
Perkebunan;Karet;Sulawesi Barat;2026;0;0;2;0,429076057;0;-448,2593994;448,2593994;434;348,6666667;13,01100457;-365,3742981;13,01100457;-184,1876263;0,00036403;1185;24;0
Perkebunan;Kayu Manis;Sulawesi Barat;2026;0;0;3;0,507886572;0;-448,2593994;448,2593994;66;61;13,28;-369,1360779;13,28;-659,2970877;0,000362535;1187;25;0
Perkebunan;Kelapa;Sulawesi Barat;2026;1097,888889;39111,77778;1;0,299446572;34491,96415;36252,98047;36252,98047;194;151;13,1077193;-365,3742981;13,1077193;-288,3372671;0,000360043;1192;26;1097,888889
Perkebunan;Kelapa Sawit;Sulawesi Barat;2026;4988,555556;146991,3333;4;0,369209793;384785,725;385998,75;385998,75;39;47;11,52352941;-391,816803;11,52352941;-1104,658469;0,000323967;1212;27;4988,555556
Perkebunan;Kemiri;Sulawesi Barat;2026;1244,333333;10770,11111;3;0,379593335;5493,348567;5780,830566;5780,830566;550;521,6666667;10,23036304;-203,4165955;10,23036304;-136,9848355;0,000320539;1215;28;1244,333333
Perkebunan;Kopi Arabica;Sulawesi Barat;2026;715,7777778;7174,222222;4;0,405448294;2320,523297;2814,00415;2814,00415;249;165;11,20592593;-388,0550232;11,20592593;-255,8453908;0,000319161;1216;29;715,7777778
Perkebunan;Kopi Robusta;Sulawesi Barat;2026;662,4444444;8717,666667;1;0,332957999;2462,251211;2422,527344;2422,527344;167;179,6666667;10,77987342;-306,6873779;10,77987342;-283,6451365;0,000312424;1222;30;662,4444444
Perkebunan;Lada;Sulawesi Barat;2026;524,3333333;1080,555556;1;0,34142663;315,0644378;-11,88490868;11,88490868;30;50,33333333;10,83494253;-310,4491577;10,83494253;-1134,830526;0,000311422;1223;31;524,3333333
Perkebunan;Pala;Sulawesi Barat;2026;0,087777778;1272,777778;2;0,376517578;42,59860889;-830,9276733;830,9276733;142;235;10,53252525;-306,6873779;10,53252525;-315,9770267;0,000308815;1224;32;0,087777778
Perkebunan;Panili;Sulawesi Barat;2026;142,4444444;509,5555556;3;0,337091575;21,94864556;-1012,845398;1012,845398;308;144;8,302217195;-627,144165;8,302217195;-303,6182354;0,000253639;1260;33;142,4444444
Perkebunan;Sagu;Sulawesi Barat;2026;639,3333333;1187,222222;1;0,423813304;542,2920233;49,96173477;49,96173477;0;0;0;-358,8416748;0;0;0,000160878;1297;34;639,3333333
Perkebunan;Tebu;Sulawesi Barat;2026;0;0;4;0,523048354;0;-514,9988403;514,9988403;40972;40617,66667;17,21954702;49261,33984;17,21954702;20,23171884;0,00880198;444;1;0
Perkebunan;Teh;Sulawesi Barat;2026;0;0;1;0,885351589;0;-448,2593994;448,2593994;14050;28966;18,80571627;45685,49219;18,80571627;225,1636455;0,00633255;537;2;0
Pangan;Ubi Jalar;Sulawesi Barat;2026;140,9489247;329,3333333;2;0,40965744;4251,110055;1940,800903;1940,800903;1866,666667;5319,555556;874,1111111;1142,704224;874,1111111;-38,78370231;0,021076465;230;19;140,9489247
Perkebunan;Aren;Sulawesi Selatan;2026;1805,777778;4780,777778;3;0,326927589;5324,847249;5368,704102;5368,704102;11627;11307;14,96188976;20668,95117;14,96188976;77,76684589;0,002642721;777;4;1805,777778
Perkebunan;Cengkeh;Sulawesi Selatan;2026;511,8888889;69158,33333;2;0,305949423;22457,68838;24357,21484;24357,21484;140;5420,666667;19,38276995;8501,876953;19,38276995;5972,769252;0,001322806;953;5;511,8888889
Perkebunan;Jambu Mete;Sulawesi Selatan;2026;399,5555556;34631,33333;3;0,349646015;8766,04397;8383,216797;8383,216797;2211;5195,333333;13,18756634;6646,00293;13,18756634;200,5881017;0,001204842;980;6;399,5555556
Perkebunan;Kakao;Sulawesi Selatan;2026;710,4444444;177983,1111;2;0,292315492;80704,83062;81669,66406;81669,66406;3523;4325,333333;13,55319728;6337,458984;13,55319728;79,88813467;0,001061449;1010;7;710,4444444
Perkebunan;Kapuk;Sulawesi Selatan;2026;330;6408,555556;1;0,825865712;1160,953383;1452,395386;1452,395386;26;3910,333333;15,65137255;5727,640137;15,65137255;21929,38514;0,000983117;1023;8;330
Perkebunan;Karet;Sulawesi Selatan;2026;843,4444444;8303,222222;3;0,429076057;3732,445767;3061,114258;3061,114258;2;3525,666667;13,49666667;4764,492188;13,49666667;238124,6094;0,000880078;1035;9;843,4444444
Perkebunan;Kayu Manis;Sulawesi Selatan;2026;136,1111111;172;3;0,507886572;21,46366667;-1020,912537;1020,912537;262;3217,333333;12,54611621;3304,650635;12,54611621;1161,317036;0,00079071;1048;10;136,1111111
Perkebunan;Kelapa;Sulawesi Selatan;2026;1011,888889;80541;1;0,299446572;64804,42358;62048,32031;62048,32031;123;2558,666667;19,17298246;3064,058105;19,17298246;2391,104151;0,000767519;1052;11;1011,888889
Perkebunan;Kelapa Sawit;Sulawesi Selatan;2026;6560;56064,55556;4;0,369209793;184579,6105;128992,6016;128992,6016;102;2225,666667;16,79206897;2388,55127;16,79206897;2241,716931;0,000673651;1072;12;6560
Perkebunan;Kemiri;Sulawesi Selatan;2026;600,8888889;28844,88889;4;0,379593335;13391,18404;11775,58203;11775,58203;1542;2002;15,65135371;2348,333008;15,65135371;52,29137534;0,000631072;1083;13;600,8888889
Perkebunan;Kopi Arabica;Sulawesi Selatan;2026;670;56176,77778;4;0,405448294;23309,04984;29352,02148;29352,02148;1206;1481,666667;18,31333333;2229,168213;18,31333333;84,83981865;0,000610932;1091;14;670
Perkebunan;Kopi Robusta;Sulawesi Selatan;2026;511;22766,77778;1;0,332957999;7757,286459;8762,427734;8762,427734;29;1202,333333;17,31037037;650,8208618;17,31037037;2144,209868;0,000530442;1110;15;511
Perkebunan;Lada;Sulawesi Selatan;2026;587,3333333;17351,77778;4;0,34142663;6106,599027;6566,894531;6566,894531;0;1617;10,36666667;2486,263184;10,36666667;0;0,000507072;1121;16;587,3333333
Perkebunan;Pala;Sulawesi Selatan;2026;0,243333333;12172,44444;2;0,376517578;747,4185615;2276,288086;2276,288086;77;840,6666667;16,34304348;14,05539227;16,34304348;-81,74624381;0,000469429;1134;17;0,243333333
Perkebunan;Panili;Sulawesi Selatan;2026;162,8888889;1072,555556;3;0,337091575;69,87401111;-593,7462158;593,7462158;6;393;17,52;-216,589859;17,52;-3709,830983;0,000466932;1139;18;162,8888889
Perkebunan;Sagu;Sulawesi Selatan;2026;1741;3669,888889;1;0,423813304;4543,007381;5010,78418;5010,78418;391;985,6666667;14,83790026;474,390625;14,83790026;21,32752558;0,000459979;1142;19;1741
Perkebunan;Tebu;Sulawesi Selatan;2026;3657,666667;10892,66667;3;0,523048354;29939,11549;29698,83789;29698,83789;2;5,333333333;17,37333333;-323,622467;17,37333333;-16281,12335;0,000454998;1145;20;3657,666667
Perkebunan;Teh;Sulawesi Selatan;2026;0;0;1;0,885351589;0;-448,2593994;448,2593994;18;13,66666667;16,29787879;-323,622467;16,29787879;-1897,902595;0,000430545;1155;21;0
Pangan;Ubi Jalar;Sulawesi Selatan;2026;200,0798256;2676,666667;2;0,40965744;50884,2804;43355,28125;43355,28125;0;0;0;-448,2593994;0;0;0,000156684;1302;26;200,0798256
Perkebunan;Aren;Sulawesi Tengah;2026;196,6666667;661,1111111;4;0,326927589;51,81122222;-623,4932861;623,4932861;14;75,66666667;15,96185185;-323,622467;15,96185185;-2411,58905;0,000423215;1160;23;196,6666667
Perkebunan;Cengkeh;Sulawesi Tengah;2026;441,1111111;77337,88889;2;0,305949423;26620,4114;26743,58008;26743,58008;6;239;15,79;-365,3742981;15,79;-6189,571635;0,000421077;1161;24;441,1111111
Perkebunan;Jambu Mete;Sulawesi Tengah;2026;258,5555556;12832;2;0,349646015;2297,587421;3336,884033;3336,884033;29;248;15,65960784;-365,3742981;15,65960784;-1359,911373;0,000418369;1163;25;258,5555556
Perkebunan;Kakao;Sulawesi Tengah;2026;708,5555556;268031;2;0,292315492;128685,9297;126917,4922;126917,4922;4;49;15,78666667;-369,1360779;15,78666667;-9328,401947;0,00041828;1164;26;708,5555556
