subsektor;komoditas;provinsi;tahun;produktivitas;luas_panen;kluster;prediksi_random_forest;prediksi_xgboost
Perkebunan;Tembakau;Kepulauan Riau;2013;0;0;4;0;-1072,715698
Perkebunan;Tembakau;Kepulauan Riau;2014;0;0;4;0;-1285,854126
Perkebunan;Tembakau;Kepulauan Riau;2015;0;0;4;0;-1337,237305
Perkebunan;Tembakau;Kepulauan Riau;2016;0;0;4;0;-416,453064
Perkebunan;Tembakau;Kepulauan Riau;2017;0;0;4;0;-490,3218079
Perkebunan;Tembakau;Kepulauan Riau;2018;0;0;4;0;-490,3218079
Perkebunan;Tembakau;Kepulauan Riau;2019;0;0;4;0;-490,3218079
Perkebunan;Tembakau;Kepulauan Riau;2020;0;0;4;0;-490,3218079
Perkebunan;Tembakau;Kepulauan Riau;2021;0;0;4;0;-490,3218079
Perkebunan;Tembakau;Kepulauan Riau;2022;0;0;4;0;-490,3218079
Perkebunan;Tembakau;Kepulauan Riau;2023;0;0;4;0;-490,3218079
Perkebunan;Tembakau;Kepulauan Riau;2024;0;0;4;0;-490,3218079
Perkebunan;Tembakau;Kepulauan Riau;2025;0;0;4;0;-490,3218079
Perkebunan;Tembakau;Lampung;2012;1254;941;1;1035,671567;-567,864624
Perkebunan;Tembakau;Lampung;2013;930;959;1;940,53645;-720,8922119
Perkebunan;Tembakau;Lampung;2014;1360;634;1;851,476096;-663,5872803
Perkebunan;Tembakau;Lampung;2015;1053;493;1;593,53387;2102,799561
Perkebunan;Tembakau;Lampung;2016;1212;780;1;877,3442392;-1137,96814
Perkebunan;Tembakau;Lampung;2017;1192;818;1;984,5658333;-1211,837036
Perkebunan;Tembakau;Lampung;2018;1103;861;1;940,2058733;-527,5458374
Perkebunan;Tembakau;Lampung;2019;914;820;1;829,5753;-680,5734863
Perkebunan;Tembakau;Lampung;2020;0;801;1;878,4804512;-973,2398682
Perkebunan;Tembakau;Lampung;2021;1038,01;583;1;738,0284382;427,0976257
Perkebunan;Tembakau;Lampung;2022;794;507;1;647,1506731;-893,2602539
Perkebunan;Tembakau;Lampung;2023;741;558;1;603,1809619;-893,2602539
Perkebunan;Tembakau;Lampung;2024;818;648;1;512,6671615;-767,1907959
Perkebunan;Tembakau;Lampung;2025;784,333333;571;1;630,9471989;-893,2602539
Perkebunan;Jambu Mete;Sulawesi Selatan;2012;380;60596;3;17357,37942;22775,2793
Perkebunan;Jambu Mete;Sulawesi Selatan;2013;367;60532;3;17897,6722;21285,99414
Perkebunan;Jambu Mete;Sulawesi Selatan;2014;398;57944;3;16428,35383;20365,71484
Perkebunan;Jambu Mete;Sulawesi Selatan;2015;406;53914;3;16050,20172;32005,28516
Perkebunan;Jambu Mete;Sulawesi Selatan;2016;409;49632;3;15149,33005;19070,58984
Perkebunan;Jambu Mete;Sulawesi Selatan;2017;402;46893;3;14791,82117;17885,5
Perkebunan;Jambu Mete;Sulawesi Selatan;2018;408,3484898;44550,31;3;36113,64813;16732,7207
Perkebunan;Jambu Mete;Sulawesi Selatan;2019;278,35;43050;3;16340,74893;30889,83984
Perkebunan;Jambu Mete;Sulawesi Selatan;2020;419,23;39408,66;3;12977,14003;24945,57031
Perkebunan;Jambu Mete;Sulawesi Selatan;2021;417,64;38969,9;3;11836,03114;26279,5957
Perkebunan;Jambu Mete;Sulawesi Selatan;2022;408;35894;3;15511,05515;12053,33496
Perkebunan;Jambu Mete;Sulawesi Selatan;2023;406;34737;3;13072,89376;10055,51074
Perkebunan;Jambu Mete;Sulawesi Selatan;2024;391;34210;3;12905,68289;9975,231445
Perkebunan;Jambu Mete;Sulawesi Selatan;2025;401,6666667;34947;3;12028,51604;10055,51074
Perkebunan;Teh;Sulawesi Selatan;2012;1,053435115;131;1;139,05;-1431,160034
Perkebunan;Teh;Sulawesi Selatan;2013;1,069767442;129;1;137,3966667;-1431,160034
Perkebunan;Teh;Sulawesi Selatan;2014;1,069767442;129;1;137,0866667;-1644,298462
Perkebunan;Teh;Sulawesi Selatan;2015;1,069767442;129;1;137,3700667;-2445,185059
Perkebunan;Teh;Sulawesi Selatan;2016;0;0;1;3,5896;37,12665558
Perkebunan;Teh;Sulawesi Selatan;2017;1,069767442;129;1;108,53277;-1273,553955
Perkebunan;Teh;Sulawesi Selatan;2018;0;0;1;0,913333333;-36,74229813
Perkebunan;Teh;Sulawesi Selatan;2019;0;0;1;0,46;-420,5124207
Perkebunan;Teh;Sulawesi Selatan;2020;0;0;1;0,46;-420,5124207
Perkebunan;Teh;Sulawesi Selatan;2021;0;0;1;0;-420,5124207
Perkebunan;Teh;Sulawesi Selatan;2022;0;0;1;0;-420,5124207
Perkebunan;Teh;Sulawesi Selatan;2023;0;0;1;0;-420,5124207
Perkebunan;Teh;Sulawesi Selatan;2024;0;0;1;0;-420,5124207
Perkebunan;Teh;Sulawesi Selatan;2025;0;0;1;0;-420,5124207
Perkebunan;Tembakau;Maluku;2012;0;0;4;0;-1072,715698
Perkebunan;Tembakau;Maluku;2013;0;0;4;0;-1072,715698
Perkebunan;Tembakau;Maluku;2014;0;0;4;0;-1285,854126
Perkebunan;Tembakau;Maluku;2015;0;0;4;0;-1337,237305
Perkebunan;Tembakau;Maluku;2016;0;0;4;0;-416,453064
Perkebunan;Tembakau;Maluku;2017;0;0;4;0;-490,3218079
Perkebunan;Tembakau;Maluku;2018;0;0;4;0;-490,3218079
Perkebunan;Tembakau;Maluku;2019;0;0;4;0;-490,3218079
Perkebunan;Tembakau;Maluku;2020;0;0;4;0;-490,3218079
Perkebunan;Tembakau;Maluku;2021;0;0;4;0;-490,3218079
Perkebunan;Tembakau;Maluku;2022;0;0;4;0;-490,3218079
Perkebunan;Tembakau;Maluku;2023;0;0;4;0;-490,3218079
Perkebunan;Tembakau;Maluku;2024;0;0;4;0;-490,3218079
Perkebunan;Tembakau;Maluku;2025;0;0;4;0;-490,3218079
Perkebunan;Aren;Sulawesi Selatan;2012;1376;0;1;4951,211583;-1863,826294
Perkebunan;Aren;Sulawesi Selatan;2013;1391;6529;3;7462,392907;6878,553711
Perkebunan;Aren;Sulawesi Selatan;2014;1583;5972;3;5174,86003;5398,812988
Perkebunan;Aren;Sulawesi Selatan;2015;1507;0;3;4107,539817;1200,667847
Perkebunan;Aren;Sulawesi Selatan;2016;1673;6036;3;6540,604588;5451,193848
Perkebunan;Aren;Sulawesi Selatan;2017;1626;6173;3;4519,700233;2122,770264
Perkebunan;Aren;Sulawesi Selatan;2018;1688;5157;3;4679,109875;3817,592529
Perkebunan;Aren;Sulawesi Selatan;2019;1787;5225;3;5098,121111;3741,239014
Perkebunan;Aren;Sulawesi Selatan;2020;1743;5230;3;5055,388844;4106,072754
Perkebunan;Aren;Sulawesi Selatan;2021;1811;5254;3;5154,782611;4106,072754
Perkebunan;Aren;Sulawesi Selatan;2022;1848;4751;3;5229,526741;3812,844727
Perkebunan;Aren;Sulawesi Selatan;2023;1814;4779;3;5393,281277;3812,844727
Perkebunan;Aren;Sulawesi Selatan;2024;1787;4790;3;5358,700834;3925,358398
Perkebunan;Aren;Sulawesi Selatan;2025;1816,333333;4773,333333;3;5223,208465;3812,844727
Perkebunan;Cengkeh;Sulawesi Selatan;2012;351;45402;3;12170,29433;8852,451172
Perkebunan;Cengkeh;Sulawesi Selatan;2013;564;49242;3;16254,68;12183,19727
Perkebunan;Cengkeh;Sulawesi Selatan;2014;566;53188;2;18398,14693;13005,56445
Perkebunan;Cengkeh;Sulawesi Selatan;2015;563,66;56075;2;19012,16622;28536,24609
Perkebunan;Cengkeh;Sulawesi Selatan;2016;567;61794;2;19720,98765;22184,47656
Perkebunan;Cengkeh;Sulawesi Selatan;2017;517;63125;2;21056,49892;21884,45703
Perkebunan;Cengkeh;Sulawesi Selatan;2018;564;63074;2;19459,52753;22340,80469
Perkebunan;Cengkeh;Sulawesi Selatan;2019;551;64651;2;20315,73162;22340,80469
Perkebunan;Cengkeh;Sulawesi Selatan;2020;528;65946;2;20387,45696;21998,83594
Perkebunan;Cengkeh;Sulawesi Selatan;2021;529,95;67862,85;2;21392,65485;21957,19531
Perkebunan;Cengkeh;Sulawesi Selatan;2022;511;68785;2;22865,21473;23032,2168
Perkebunan;Cengkeh;Sulawesi Selatan;2023;492;68832;2;24317,22843;23032,2168
Perkebunan;Cengkeh;Sulawesi Selatan;2024;532;69578;2;22642,22051;26144,63672
Perkebunan;Cengkeh;Sulawesi Selatan;2025;511,6666667;69065;2;23541,8254;25057,95508
Perkebunan;Kakao;Sulawesi Selatan;2012;944;269628;2;175831,966;166032,625
Perkebunan;Kakao;Sulawesi Selatan;2013;864;254622;2;127917,7295;148093,6875
Perkebunan;Kakao;Sulawesi Selatan;2014;802;250175;2;116818,585;106715,5391
Perkebunan;Kakao;Sulawesi Selatan;2015;401;247730;2;102766,5994;115078,1953
Perkebunan;Kakao;Sulawesi Selatan;2016;865;249159;2;109460,4455;131529,25
Perkebunan;Kakao;Sulawesi Selatan;2017;773;237712;2;103652,19;104693,1875
Perkebunan;Kakao;Sulawesi Selatan;2018;807;218169;2;118431,2466;105551,0625
Perkebunan;Kakao;Sulawesi Selatan;2019;792;201216;2;115382,3361;115457,1016
Perkebunan;Kakao;Sulawesi Selatan;2020;776;195049;2;108438,0852;105083,7109
Perkebunan;Kakao;Sulawesi Selatan;2021;753;182353;2;99879,36513;100018,7813
Perkebunan;Kakao;Sulawesi Selatan;2022;726;179564;2;96492,99289;95507,5625
Perkebunan;Kakao;Sulawesi Selatan;2023;707;176224;2;115907,1019;92635,85938
Perkebunan;Kakao;Sulawesi Selatan;2024;710;179347;2;81837,3976;77433,95313
Perkebunan;Kakao;Sulawesi Selatan;2025;714,3333333;178378,3333;2;82628,03885;80998,69531
Perkebunan;Kapuk;Sulawesi Selatan;2012;502;9260;1;3916,845217;242,678833
Perkebunan;Kapuk;Sulawesi Selatan;2013;508;8985;1;3195,263333;2553,538818
Perkebunan;Kapuk;Sulawesi Selatan;2014;498;8621;1;2827,08547;1267,168213
Perkebunan;Kapuk;Sulawesi Selatan;2015;0;0;1;497,1737779;-5316,268555
Perkebunan;Kapuk;Sulawesi Selatan;2016;491;8511;1;3806,881153;11155,55469
Perkebunan;Kapuk;Sulawesi Selatan;2017;448;8234;1;2263,091657;1079,752319
Perkebunan;Kapuk;Sulawesi Selatan;2018;461;7878;1;2295,977207;1290,197876
Perkebunan;Kapuk;Sulawesi Selatan;2019;471;7518;1;2260,544747;1770,910034
Perkebunan;Kapuk;Sulawesi Selatan;2020;512;7441;1;2234,231367;1770,910034
Perkebunan;Kapuk;Sulawesi Selatan;2021;542;7186;1;2197,168771;1770,910034
Perkebunan;Kapuk;Sulawesi Selatan;2022;330;6953;1;2682,157283;2197,820801
Perkebunan;Kapuk;Sulawesi Selatan;2023;330;6597;1;1447,12881;2378,72168
Perkebunan;Kapuk;Sulawesi Selatan;2024;330;6084;1;1362,810082;1905,173584
Perkebunan;Kapuk;Sulawesi Selatan;2025;330;6544,666667;1;1390,968671;1217,757935
Perkebunan;Karet;Sulawesi Selatan;2012;1607;19652;3;8946,014233;7551,376465
Perkebunan;Karet;Sulawesi Selatan;2013;1527;6771;3;7980,824629;6837,72998
Perkebunan;Karet;Sulawesi Selatan;2014;1391;7654;3;7148,130333;6520,580566
Perkebunan;Karet;Sulawesi Selatan;2015;531;7660;3;4550,88656;12180,06934
Perkebunan;Karet;Sulawesi Selatan;2016;523;7966;2;4257,626273;3814,007324
Perkebunan;Karet;Sulawesi Selatan;2017;1935;7904;3;8646,64548;3340,314209
Perkebunan;Karet;Sulawesi Selatan;2018;903,39;13951,78;3;11958,50653;16556,47852
Perkebunan;Karet;Sulawesi Selatan;2019;807;8823;3;7145,91584;5969,90332
Perkebunan;Karet;Sulawesi Selatan;2020;431;8712;2;4173,430696;5766,824219
Perkebunan;Karet;Sulawesi Selatan;2021;467;8729;2;3402,5016;4439,908203
Perkebunan;Karet;Sulawesi Selatan;2022;647;8609;2;3039,646237;2252,201172
Perkebunan;Karet;Sulawesi Selatan;2023;631;8153;2;3916,307283;2321,515625
Perkebunan;Karet;Sulawesi Selatan;2024;1105;8377;3;4180,8791;2955,831299
Perkebunan;Karet;Sulawesi Selatan;2025;794,3333333;8379,666667;3;4092,829875;2520,23291
Perkebunan;Kayu Manis;Sulawesi Selatan;2012;118;564;3;44,02166667;-430,6191406
Perkebunan;Kayu Manis;Sulawesi Selatan;2013;154;279;3;32,79176;-835,3299561
Perkebunan;Kayu Manis;Sulawesi Selatan;2014;150;194;3;25,08059807;-1048,46814
Perkebunan;Kayu Manis;Sulawesi Selatan;2015;110,4651163;221;3;20,92466;5409,270508
Perkebunan;Kayu Manis;Sulawesi Selatan;2016;136,6459627;203;3;21,7928;-339,372467
Perkebunan;Kayu Manis;Sulawesi Selatan;2017;108,8082902;226;3;21,52459;-616,6304932
Perkebunan;Kayu Manis;Sulawesi Selatan;2018;124,1520468;201;3;22,0947;-298,861084
Perkebunan;Kayu Manis;Sulawesi Selatan;2019;170;201;3;26,40562;-67,97933197
Perkebunan;Kayu Manis;Sulawesi Selatan;2020;170;194;3;27,67456667;-411,4055176
Perkebunan;Kayu Manis;Sulawesi Selatan;2021;173;192;3;28,04823333;-411,4055176
Perkebunan;Kayu Manis;Sulawesi Selatan;2022;145;180;3;26,37152827;-642,2875977
Perkebunan;Kayu Manis;Sulawesi Selatan;2023;138;174;3;24,12349786;-424,6463318
Perkebunan;Kayu Manis;Sulawesi Selatan;2024;132;168;3;23,58391386;-424,6463318
Perkebunan;Kayu Manis;Sulawesi Selatan;2025;138,3333333;174;3;23,61721559;-424,6463318
Perkebunan;Kelapa Sawit;Sulawesi Selatan;2012;2268;41982;3;41999,73491;32882,71484
Perkebunan;Kelapa Sawit;Sulawesi Selatan;2013;2428;36262;3;50177,03593;46496,75
Perkebunan;Kelapa Sawit;Sulawesi Selatan;2014;2328;50914;3;69663,86043;56525,26172
Perkebunan;Kelapa Sawit;Sulawesi Selatan;2015;3186;51704;3;99632,53802;88501,10156
Perkebunan;Kelapa Sawit;Sulawesi Selatan;2016;2399;55707;3;108492,9286;92701,0625
Perkebunan;Kelapa Sawit;Sulawesi Selatan;2017;2653;64498;3;111092,7764;106939,8594
Perkebunan;Kelapa Sawit;Sulawesi Selatan;2018;4394;48766;3;109226,52;108645,0938
Perkebunan;Kelapa Sawit;Sulawesi Selatan;2019;3677;51767;4;97559,91547;92733,03906
Perkebunan;Kelapa Sawit;Sulawesi Selatan;2020;3779;48187;4;146466,9708;97510,80469
Perkebunan;Kelapa Sawit;Sulawesi Selatan;2021;4096;46950;4;104499,9513;105480,7734
Perkebunan;Kelapa Sawit;Sulawesi Selatan;2022;4052;50233;4;107909,4218;107522,1875
Perkebunan;Kelapa Sawit;Sulawesi Selatan;2023;4125;54710;4;154189,0122;122374,3047
Perkebunan;Kelapa Sawit;Sulawesi Selatan;2024;9622;58877;4;171015,6924;135316,2813
Perkebunan;Kelapa Sawit;Sulawesi Selatan;2025;5933;54606,66667;4;165541,4447;131690,875
Perkebunan;Kelapa;Sulawesi Selatan;2012;988;92573;4;69603,778;68945,19531
Perkebunan;Kelapa;Sulawesi Selatan;2013;1001;94075;4;69424,46633;65973,02344
Perkebunan;Kelapa;Sulawesi Selatan;2014;1013;93198;4;71134,52853;65070,10547
Perkebunan;Kelapa;Sulawesi Selatan;2015;992;91678;4;68206,02247;87700,46875
Perkebunan;Kelapa;Sulawesi Selatan;2016;1016,07;90488;4;67428,06108;65887,17969
Perkebunan;Kelapa;Sulawesi Selatan;2017;390,13;90631;4;22531,45207;33204,56641
Perkebunan;Kelapa;Sulawesi Selatan;2018;1002;88872;3;66453,48833;53292,55859
Perkebunan;Kelapa;Sulawesi Selatan;2019;1004;86267;1;65592,76101;54193,48438
Perkebunan;Kelapa;Sulawesi Selatan;2020;1006;81393;1;65603,95169;54193,48438
Perkebunan;Kelapa;Sulawesi Selatan;2021;1043;80739;1;64854,54375;62234,83594
Perkebunan;Kelapa;Sulawesi Selatan;2022;1047;80369;1;64080,49508;63955,25781
Perkebunan;Kelapa;Sulawesi Selatan;2023;1003;80443;1;64068,83301;63802,23047
Perkebunan;Kelapa;Sulawesi Selatan;2024;1012;80682;1;67522,40466;64135,97266
Perkebunan;Kelapa;Sulawesi Selatan;2025;1020,666667;80498;1;62807,71977;63550,00781
Perkebunan;Kemiri;Sulawesi Selatan;2012;644;38224;4;20076,06038;13180,4834
Perkebunan;Kemiri;Sulawesi Selatan;2013;790;38192;4;22041,61058;18551,33594
Perkebunan;Kemiri;Sulawesi Selatan;2014;582;38085;4;18948,226;22348,27734
Perkebunan;Kemiri;Sulawesi Selatan;2015;597;34626;4;16370,64235;29377,02539
Perkebunan;Kemiri;Sulawesi Selatan;2016;566;34205;4;15343,5749;18642,51563
Perkebunan;Kemiri;Sulawesi Selatan;2017;605;32401;4;14314,35407;16798,19336
Perkebunan;Kemiri;Sulawesi Selatan;2018;573;31062;4;14352,6994;13669,61914
Perkebunan;Kemiri;Sulawesi Selatan;2019;574;30981;4;14230,03182;14142,89453
Perkebunan;Kemiri;Sulawesi Selatan;2020;569;29561;4;14158,46595;14142,89453
Perkebunan;Kemiri;Sulawesi Selatan;2021;603;29388,75;4;13905,45945;13213,05176
Perkebunan;Kemiri;Sulawesi Selatan;2022;596;29156;4;15193,74679;14103,22559
Perkebunan;Kemiri;Sulawesi Selatan;2023;601;28871;4;16890,10329;14276,7002
Perkebunan;Kemiri;Sulawesi Selatan;2024;602;28741;4;14379,61358;14276,7002
Perkebunan;Kemiri;Sulawesi Selatan;2025;599,6666667;28922,66667;4;13765,19462;13213,05176
Perkebunan;Kopi Arabica;Sulawesi Selatan;2012;666;49584;4;20631,05513;16586,63867
Perkebunan;Kopi Arabica;Sulawesi Selatan;2013;0;49574;1;20409,31826;17771,36328
Perkebunan;Kopi Arabica;Sulawesi Selatan;2014;0;1869;1;18668,43147;10806,81152
Perkebunan;Kopi Arabica;Sulawesi Selatan;2015;649;49346;1;24324,63208;120049,2656
Perkebunan;Kopi Arabica;Sulawesi Selatan;2016;0;50484;4;20641,17792;20913,87891
Perkebunan;Kopi Arabica;Sulawesi Selatan;2017;701,99;48225;4;24700,87303;24427,95898
Perkebunan;Kopi Arabica;Sulawesi Selatan;2018;714;48040;4;24185,74797;27163,22656
Perkebunan;Kopi Arabica;Sulawesi Selatan;2019;619;54548;4;26696,07104;29608,29688
Perkebunan;Kopi Arabica;Sulawesi Selatan;2020;641;55286;4;25911,25834;30260,31641
Perkebunan;Kopi Arabica;Sulawesi Selatan;2021;658;53122;4;26560,3244;31269,28125
Perkebunan;Kopi Arabica;Sulawesi Selatan;2022;574;55443;4;26398,93339;31269,28125
Perkebunan;Kopi Arabica;Sulawesi Selatan;2023;580;55257;4;24253,52844;30828,11328
Perkebunan;Kopi Arabica;Sulawesi Selatan;2024;784;57280;4;42908,85135;30418,24023
Perkebunan;Kopi Arabica;Sulawesi Selatan;2025;646;55993,33333;4;26163,63368;29608,29688
Perkebunan;Kopi Robusta;Sulawesi Selatan;2012;649;24058;4;11493,36255;7743,281738
Perkebunan;Kopi Robusta;Sulawesi Selatan;2013;561;24565;4;10517,8978;10570,05566
Perkebunan;Kopi Robusta;Sulawesi Selatan;2014;549;24196;4;9705,528047;7012,267578
Perkebunan;Kopi Robusta;Sulawesi Selatan;2015;540;23506;4;9288,612647;13461,31543
Perkebunan;Kopi Robusta;Sulawesi Selatan;2016;0;22945;4;9840,005962;9207,613281
Perkebunan;Kopi Robusta;Sulawesi Selatan;2017;511,18;25240;4;10451,31845;8208,126953
Perkebunan;Kopi Robusta;Sulawesi Selatan;2018;581;23598;4;9895,379633;9257,245117
Perkebunan;Kopi Robusta;Sulawesi Selatan;2019;593;23222;1;9515,239;9189,710938
Perkebunan;Kopi Robusta;Sulawesi Selatan;2020;594;22742;1;9203,172667;9189,710938
Perkebunan;Kopi Robusta;Sulawesi Selatan;2021;517;23104;1;8582,980163;9189,710938
Perkebunan;Kopi Robusta;Sulawesi Selatan;2022;527;22549;1;9207,472384;9189,710938
Perkebunan;Kopi Robusta;Sulawesi Selatan;2023;504;22639;1;8978,397318;8277,578125
Perkebunan;Kopi Robusta;Sulawesi Selatan;2024;514;22949;1;9249,605447;8277,578125
Perkebunan;Kopi Robusta;Sulawesi Selatan;2025;515;22712,33333;1;8936,619853;8932,789063
Perkebunan;Lada;Sulawesi Selatan;2012;611;11459;4;5073,29;2108,072754
Perkebunan;Lada;Sulawesi Selatan;2013;623;12334;4;4795,3773;4893,283691
Perkebunan;Lada;Sulawesi Selatan;2014;671;13037;4;5070,66;2203,518311
Perkebunan;Lada;Sulawesi Selatan;2015;698;14323;4;5143,406917;11772,44043
Perkebunan;Lada;Sulawesi Selatan;2016;760;17264;4;5764,88;4954,045898
Perkebunan;Lada;Sulawesi Selatan;2017;721;18129;4;6587,93166;6359,802246
Perkebunan;Lada;Sulawesi Selatan;2018;693;18365;4;6595,816413;7941,78418
Perkebunan;Lada;Sulawesi Selatan;2019;700;18433;4;7102,628663;6797,993164
Perkebunan;Lada;Sulawesi Selatan;2020;631;18352;4;6518,974217;7244,273926
Perkebunan;Lada;Sulawesi Selatan;2021;716;18208;4;7293,383323;6446,543945
Perkebunan;Lada;Sulawesi Selatan;2022;614;17402;4;7217,631797;6845,302246
Perkebunan;Lada;Sulawesi Selatan;2023;571;17362;4;7094,589828;6361,237793
Perkebunan;Lada;Sulawesi Selatan;2024;597;17329;4;7558,141816;6361,237793
Perkebunan;Lada;Sulawesi Selatan;2025;594;17364,33333;4;7407,752473;6361,237793
Perkebunan;Pala;Sulawesi Selatan;2012;0,4;2430;4;495,46652;43,27125931
Perkebunan;Pala;Sulawesi Selatan;2013;0,518;2709;4;500,0569033;43,27125931
Perkebunan;Pala;Sulawesi Selatan;2014;0,4;3609;4;504,3706667;60,80210495
Perkebunan;Pala;Sulawesi Selatan;2015;0,31;4674;4;464,9424206;2211,69458
Perkebunan;Pala;Sulawesi Selatan;2016;0,28;5995;4;419,4100267;926,296936
Perkebunan;Pala;Sulawesi Selatan;2017;0,279;6894;4;480,91397;1813,105713
Perkebunan;Pala;Sulawesi Selatan;2018;0,279861042;7395;4;876,7601733;542,3721313
Perkebunan;Pala;Sulawesi Selatan;2019;0,21;9126;2;544,2398967;2210,861572
Perkebunan;Pala;Sulawesi Selatan;2020;0,21;0;2;576,6421555;-6226,366211
Perkebunan;Pala;Sulawesi Selatan;2021;0,22;102644;1;19419,2887;23632,58984
Perkebunan;Pala;Sulawesi Selatan;2022;0,27;10776;1;11084,76945;-27180,91016
Perkebunan;Pala;Sulawesi Selatan;2023;0,25;12100;2;865,1177384;1509,200439
Perkebunan;Pala;Sulawesi Selatan;2024;0,23;12594;2;785,6183877;-602,5903931
Perkebunan;Pala;Sulawesi Selatan;2025;0,25;11823,33333;2;895,5574673;-602,5903931
Perkebunan;Panili;Sulawesi Selatan;2012;226;5111;4;423,7665;1349,517456
Perkebunan;Panili;Sulawesi Selatan;2013;189;2922;4;279,04612;-1201,121826
Perkebunan;Panili;Sulawesi Selatan;2014;146,8740245;2321;4;248,8662;302,6697388
Perkebunan;Panili;Sulawesi Selatan;2015;124,7947455;1537,45;2;96,20701287;9977,595703
Perkebunan;Panili;Sulawesi Selatan;2016;131,1154599;1355;2;73,9646;292,3937378
Perkebunan;Panili;Sulawesi Selatan;2017;116,4556962;1049;2;53,76376667;258,5264282
Perkebunan;Panili;Sulawesi Selatan;2018;146,6992665;1046;2;57,78466667;465,8278198
Perkebunan;Panili;Sulawesi Selatan;2019;179;998;2;63,5748;389,5130615
Perkebunan;Panili;Sulawesi Selatan;2020;163;1098;3;65,4818;636,401001
Perkebunan;Panili;Sulawesi Selatan;2021;152;1137;3;68,60536667;549,3657227
Perkebunan;Panili;Sulawesi Selatan;2022;154;1137;3;65,4613;340,0424194
Perkebunan;Panili;Sulawesi Selatan;2023;164;1046;3;75,32263333;686,9121094
Perkebunan;Panili;Sulawesi Selatan;2024;164;1083;3;64,64666667;896,2358398
Perkebunan;Panili;Sulawesi Selatan;2025;160,6666667;1088,666667;3;64,60386667;896,2358398
Perkebunan;Sagu;Sulawesi Selatan;2012;387;3946;3;979,7683;670,456543
Perkebunan;Sagu;Sulawesi Selatan;2013;958;4074;3;1815,345667;1379,015259
Perkebunan;Sagu;Sulawesi Selatan;2014;1034;3924;3;2272,196164;1597,400391
Perkebunan;Sagu;Sulawesi Selatan;2015;1217;3896;3;2429,102293;6608,629883
Perkebunan;Sagu;Sulawesi Selatan;2016;1255;3872;3;2872,035333;1249,687988
Perkebunan;Sagu;Sulawesi Selatan;2017;1250;3836;3;3072,507302;1282,793213
Perkebunan;Sagu;Sulawesi Selatan;2018;1272;3825;3;3155,226805;1967,084961
Perkebunan;Sagu;Sulawesi Selatan;2019;1305;3636;1;3193,94565;2188,572266
Perkebunan;Sagu;Sulawesi Selatan;2020;1313;3737;1;3171,646667;2225,036377
Perkebunan;Sagu;Sulawesi Selatan;2021;1411;3353;1;3080,36052;2225,036377
Perkebunan;Sagu;Sulawesi Selatan;2022;1421;3401;1;3089,782104;2003,549072
Perkebunan;Sagu;Sulawesi Selatan;2023;1570;3742;1;3145,660214;2003,549072
Perkebunan;Sagu;Sulawesi Selatan;2024;1992;3665;1;4267,503006;2928,459717
Perkebunan;Sagu;Sulawesi Selatan;2025;1661;3602,666667;1;6413,686516;5016,365234
Perkebunan;Tebu;Sulawesi Selatan;2012;2712;12433;1;28879,9924;27095,42578
Perkebunan;Tebu;Sulawesi Selatan;2013;2562;11746;1;32369,09269;32815,63281
Perkebunan;Tebu;Sulawesi Selatan;2014;2598;10249;1;28175,94854;31490,72852
Perkebunan;Tebu;Sulawesi Selatan;2015;3314,76;10500;3;32292,9865;46830,35156
Perkebunan;Tebu;Sulawesi Selatan;2016;3426;11596;3;38634,497;36413,59766
Perkebunan;Tebu;Sulawesi Selatan;2017;2909;14473;3;42813,93633;38104,98438
Perkebunan;Tebu;Sulawesi Selatan;2018;3105;13856;3;43440,86161;41339,59766
Perkebunan;Tebu;Sulawesi Selatan;2019;3642,65;12955,42;3;45280,41501;46959,47266
Perkebunan;Tebu;Sulawesi Selatan;2020;4494,64;13060;3;56644,0819;47428,55859
Perkebunan;Tebu;Sulawesi Selatan;2021;4701,24;11855,8;3;56065,14354;53276,60547
Perkebunan;Tebu;Sulawesi Selatan;2022;1991;13046;3;51173,52095;48493,84766
Perkebunan;Tebu;Sulawesi Selatan;2023;1544;13465;4;55599,11338;50691,24609
